,open_4,high_4,low_4,close_4,over_ema_4,trend_4,volume_diff_4,open_3,high_3,low_3,close_3,over_ema_3,trend_3,volume_diff_3,open_2,high_2,low_2,close_2,over_ema_2,trend_2,volume_diff_2,open_1,high_1,low_1,close_1,over_ema_1,trend_1,volume_diff_1,trend
204,2.9,3.87,2.05,2.76,1.0,1.0,-0.0035,2.89,4.1,1.95,2.61,1.0,0.0,-0.0229,2.06,2.6,0.77,1.36,1.0,1.0,0.2516,1.84,3.81,1.83,3.6,1.0,1.0,-0.4469,1.0
205,2.39,3.6,1.45,2.11,1.0,0.0,-0.0229,1.56,2.1,0.27,0.86,1.0,1.0,0.2516,1.34,3.31,1.33,3.1,1.0,1.0,-0.4469,3.5,4.73,3.27,3.5,1.0,1.0,0.6179,1.0
206,1.03,1.57,-0.26,0.33,1.0,1.0,0.2516,0.81,2.78,0.8,2.57,1.0,1.0,-0.4469,2.97,4.2,2.74,2.97,1.0,1.0,0.6179,2.86,4.32,2.08,4.26,1.0,1.0,0.0809,1.0
207,0.25,2.22,0.24,2.01,1.0,1.0,-0.4469,2.41,3.64,2.18,2.41,1.0,1.0,0.6179,2.3,3.76,1.52,3.7,1.0,1.0,0.0809,4.73,5.29,3.04,4.46,1.0,1.0,-0.1395,1.0
208,1.77,3.0,1.54,1.77,1.0,1.0,0.6179,1.66,3.12,0.88,3.06,1.0,1.0,0.0809,4.09,4.65,2.4,3.82,1.0,1.0,-0.1395,3.71,5.0,3.7,4.62,1.0,1.0,-0.5851,1.0
209,0.96,2.42,0.18,2.36,1.0,1.0,0.0809,3.39,3.95,1.7,3.12,1.0,1.0,-0.1395,3.01,4.3,3.0,3.92,1.0,1.0,-0.5851,4.32,6.41,4.0,5.45,1.0,1.0,0.6243,1.0
210,2.59,3.15,0.9,2.32,1.0,1.0,-0.1395,2.21,3.5,2.2,3.12,1.0,1.0,-0.5851,3.52,5.61,3.2,4.65,1.0,1.0,0.6243,5.11,6.92,5.01,5.81,1.0,1.0,0.5152,1.0
211,1.46,2.75,1.45,2.37,1.0,1.0,-0.5851,2.77,4.86,2.45,3.9,1.0,1.0,0.6243,4.36,6.17,4.26,5.06,1.0,1.0,0.5152,5.22,6.98,4.43,6.9,1.0,1.0,0.1012,1.0
212,2.18,4.27,1.86,3.31,1.0,1.0,0.6243,3.77,5.58,3.67,4.47,1.0,1.0,0.5152,4.63,6.39,3.84,6.31,1.0,1.0,0.1012,6.61,7.46,5.8,6.51,1.0,1.0,-0.2767,1.0
213,3.15,4.96,3.05,3.85,1.0,1.0,0.5152,4.01,5.77,3.22,5.69,1.0,1.0,0.1012,5.99,6.84,5.18,5.89,1.0,1.0,-0.2767,5.85,7.96,4.02,4.94,1.0,1.0,0.5551,1.0
214,3.38,5.14,2.59,5.06,1.0,1.0,0.1012,5.36,6.21,4.55,5.26,1.0,1.0,-0.2767,5.22,7.33,3.39,4.31,1.0,1.0,0.5551,4.53,5.53,3.61,5.28,1.0,1.0,-0.1518,1.0
215,4.82,5.67,4.01,4.72,1.0,1.0,-0.2767,4.68,6.79,2.85,3.77,1.0,1.0,0.5551,3.99,4.99,3.07,4.74,1.0,1.0,-0.1518,4.96,6.68,4.46,5.42,1.0,1.0,-0.053,0.0
216,4.17,6.28,2.34,3.26,1.0,1.0,0.5551,3.48,4.48,2.56,4.23,1.0,1.0,-0.1518,4.45,6.17,3.95,4.91,1.0,1.0,-0.053,5.63,6.38,4.1,4.66,1.0,0.0,-0.1058,0.0
217,2.9,3.9,1.98,3.65,1.0,1.0,-0.1518,3.87,5.59,3.37,4.33,1.0,1.0,-0.053,5.05,5.8,3.52,4.08,1.0,0.0,-0.1058,4.42,4.94,2.23,4.22,1.0,0.0,0.1996,-1.0
218,3.7,5.42,3.2,4.16,1.0,1.0,-0.053,4.88,5.63,3.35,3.91,1.0,0.0,-0.1058,4.25,4.77,2.06,4.05,1.0,0.0,0.1996,4.46,6.0,3.95,5.41,1.0,-1.0,-0.0029,-1.0
219,4.87,5.62,3.34,3.9,1.0,0.0,-0.1058,4.24,4.76,2.05,4.04,1.0,0.0,0.1996,4.45,5.99,3.94,5.4,1.0,-1.0,-0.0029,5.36,5.64,0.12,1.6,1.0,-1.0,0.6103,-1.0
220,4.23,4.75,2.04,4.03,1.0,0.0,0.1996,4.44,5.98,3.93,5.39,1.0,-1.0,-0.0029,5.35,5.63,0.11,1.59,1.0,-1.0,0.6103,1.28,2.28,-0.15,0.07,1.0,-1.0,-0.0762,1.0
221,4.1,5.64,3.59,5.05,1.0,-1.0,-0.0029,5.01,5.29,-0.23,1.25,1.0,-1.0,0.6103,0.94,1.94,-0.49,-0.27,1.0,-1.0,-0.0762,-0.79,0.46,-2.48,-0.3,1.0,1.0,-0.0451,-1.0
222,4.72,5.0,-0.52,0.96,1.0,-1.0,0.6103,0.65,1.65,-0.78,-0.56,1.0,-1.0,-0.0762,-1.08,0.17,-2.77,-0.59,1.0,1.0,-0.0451,0.01,3.22,-0.04,3.02,1.0,-1.0,-0.1092,-1.0
223,0.44,1.44,-0.99,-0.77,1.0,-1.0,-0.0762,-1.29,-0.04,-2.98,-0.8,1.0,1.0,-0.0451,-0.2,3.01,-0.25,2.81,1.0,-1.0,-0.1092,2.63,3.58,1.91,2.54,1.0,-1.0,-0.3349,-1.0
224,-1.53,-0.28,-3.22,-1.04,1.0,1.0,-0.0451,-0.44,2.77,-0.49,2.57,1.0,-1.0,-0.1092,2.39,3.34,1.67,2.3,1.0,-1.0,-0.3349,2.51,3.23,0.29,1.76,1.0,-1.0,0.6521,-1.0
225,-0.34,2.87,-0.39,2.67,1.0,-1.0,-0.1092,2.49,3.44,1.77,2.4,1.0,-1.0,-0.3349,2.61,3.33,0.39,1.86,1.0,-1.0,0.6521,1.58,2.7,-0.19,2.39,1.0,-1.0,-0.1081,-1.0
226,2.68,3.63,1.96,2.59,1.0,-1.0,-0.3349,2.8,3.52,0.58,2.05,1.0,-1.0,0.6521,1.77,2.89,0.0,2.58,1.0,-1.0,-0.1081,2.72,3.34,-0.88,-0.82,0.0,-1.0,0.1089,-1.0
227,2.97,3.69,0.75,2.22,1.0,-1.0,0.6521,1.94,3.06,0.17,2.75,1.0,-1.0,-0.1081,2.89,3.51,-0.71,-0.65,0.0,-1.0,0.1089,-0.24,1.65,-1.65,-1.65,0.0,-1.0,-0.0494,0.0
228,2.11,3.23,0.34,2.92,1.0,-1.0,-0.1081,3.06,3.68,-0.54,-0.48,0.0,-1.0,0.1089,-0.07,1.82,-1.48,-1.48,0.0,-1.0,-0.0494,-2.0,-0.63,-3.38,-1.4,0.0,0.0,0.3852,1.0
229,2.93,3.55,-0.67,-0.61,0.0,-1.0,0.1089,-0.2,1.69,-1.61,-1.61,0.0,-1.0,-0.0494,-2.13,-0.76,-3.51,-1.53,0.0,0.0,0.3852,-2.68,-0.39,-3.16,-1.76,0.0,1.0,-0.3079,1.0
230,-0.34,1.55,-1.75,-1.75,0.0,-1.0,-0.0494,-2.27,-0.9,-3.65,-1.67,0.0,0.0,0.3852,-2.82,-0.53,-3.3,-1.9,0.0,1.0,-0.3079,-1.18,1.32,-2.11,1.15,1.0,1.0,-0.1388,1.0
231,-2.52,-1.15,-3.9,-1.92,0.0,0.0,0.3852,-3.07,-0.78,-3.55,-2.15,0.0,1.0,-0.3079,-1.43,1.07,-2.36,0.9,1.0,1.0,-0.1388,0.5,1.62,-0.09,1.02,1.0,1.0,-0.2164,-1.0
232,-3.23,-0.94,-3.71,-2.31,0.0,1.0,-0.3079,-1.59,0.91,-2.52,0.74,1.0,1.0,-0.1388,0.34,1.46,-0.25,0.86,1.0,1.0,-0.2164,1.31,2.8,1.3,2.23,1.0,-1.0,-0.1925,-1.0
233,-1.75,0.75,-2.68,0.58,1.0,1.0,-0.1388,0.18,1.3,-0.41,0.7,1.0,1.0,-0.2164,1.15,2.64,1.14,2.07,1.0,-1.0,-0.1925,1.54,2.17,0.59,1.35,1.0,-1.0,0.2926,-1.0
234,0.12,1.24,-0.47,0.64,1.0,1.0,-0.2164,1.09,2.58,1.08,2.01,1.0,-1.0,-0.1925,1.48,2.11,0.53,1.29,1.0,-1.0,0.2926,1.41,2.6,0.33,1.5,1.0,-1.0,0.0465,-1.0
235,1.15,2.64,1.14,2.07,1.0,-1.0,-0.1925,1.54,2.17,0.59,1.35,1.0,-1.0,0.2926,1.47,2.66,0.39,1.56,1.0,-1.0,0.0465,2.24,2.51,0.3,0.6,1.0,-1.0,0.2857,-1.0
236,1.69,2.32,0.74,1.5,1.0,-1.0,0.2926,1.62,2.81,0.54,1.71,1.0,-1.0,0.0465,2.39,2.66,0.45,0.75,1.0,-1.0,0.2857,0.24,0.44,-0.93,-0.4,0.0,-1.0,-0.3394,-1.0
237,1.92,3.11,0.84,2.01,1.0,-1.0,0.0465,2.69,2.96,0.75,1.05,1.0,-1.0,0.2857,0.54,0.74,-0.63,-0.1,0.0,-1.0,-0.3394,-0.31,0.56,-1.39,-1.12,0.0,-1.0,0.3863,-1.0
238,2.78,3.05,0.84,1.14,1.0,-1.0,0.2857,0.63,0.83,-0.54,-0.01,0.0,-1.0,-0.3394,-0.22,0.65,-1.3,-1.03,0.0,-1.0,0.3863,-0.99,0.32,-3.05,-2.78,0.0,-1.0,0.3513,-1.0
239,1.1,1.3,-0.07,0.46,0.0,-1.0,-0.3394,0.25,1.12,-0.83,-0.56,0.0,-1.0,0.3863,-0.52,0.79,-2.58,-2.31,0.0,-1.0,0.3513,-2.08,-0.37,-3.06,-0.43,0.0,-1.0,-0.0151,1.0
240,0.64,1.51,-0.44,-0.17,0.0,-1.0,0.3863,-0.13,1.18,-2.19,-1.92,0.0,-1.0,0.3513,-1.69,0.02,-2.67,-0.04,0.0,-1.0,-0.0151,-0.69,0.48,-4.26,-4.03,0.0,1.0,-0.0581,1.0
241,-0.09,1.22,-2.15,-1.88,0.0,-1.0,0.3513,-1.65,0.06,-2.63,0.0,0.0,-1.0,-0.0151,-0.65,0.52,-4.22,-3.99,0.0,1.0,-0.0581,-3.82,-2.43,-4.25,-3.65,0.0,1.0,-0.0307,1.0
242,-1.71,0.0,-2.69,-0.06,0.0,-1.0,-0.0151,-0.71,0.46,-4.28,-4.05,0.0,1.0,-0.0581,-3.88,-2.49,-4.31,-3.71,0.0,1.0,-0.0307,-3.76,-0.27,-3.8,-0.42,0.0,1.0,-0.0991,1.0
243,-0.83,0.34,-4.4,-4.17,0.0,1.0,-0.0581,-4.0,-2.61,-4.43,-3.83,0.0,1.0,-0.0307,-3.88,-0.39,-3.92,-0.54,0.0,1.0,-0.0991,-0.47,0.61,-1.17,0.43,1.0,1.0,-0.2802,1.0
244,-4.19,-2.8,-4.62,-4.02,0.0,1.0,-0.0307,-4.07,-0.58,-4.11,-0.73,0.0,1.0,-0.0991,-0.66,0.42,-1.36,0.24,1.0,1.0,-0.2802,0.01,1.61,-1.11,0.91,1.0,1.0,0.2759,1.0
245,-4.26,-0.77,-4.3,-0.92,0.0,1.0,-0.0991,-0.85,0.23,-1.55,0.05,1.0,1.0,-0.2802,-0.18,1.42,-1.3,0.72,1.0,1.0,0.2759,1.14,1.87,0.63,1.66,1.0,1.0,-0.3268,1.0
246,-0.85,0.23,-1.55,0.05,1.0,1.0,-0.2802,-0.18,1.42,-1.3,0.72,1.0,1.0,0.2759,1.14,1.87,0.63,1.66,1.0,1.0,-0.3268,1.91,2.34,1.28,1.75,1.0,1.0,0.2703,0.0
247,-0.4,1.2,-1.52,0.5,1.0,1.0,0.2759,0.92,1.65,0.41,1.44,1.0,1.0,-0.3268,1.69,2.12,1.06,1.53,1.0,1.0,0.2703,1.05,1.85,-0.67,-0.16,1.0,0.0,0.2247,-1.0
248,0.84,1.57,0.33,1.36,1.0,1.0,-0.3268,1.61,2.04,0.98,1.45,1.0,1.0,0.2703,0.97,1.77,-0.75,-0.24,1.0,0.0,0.2247,-0.6,1.95,-1.29,1.95,1.0,-1.0,0.0705,-1.0
249,1.65,2.08,1.02,1.49,1.0,1.0,0.2703,1.01,1.81,-0.71,-0.2,1.0,0.0,0.2247,-0.56,1.99,-1.25,1.99,1.0,-1.0,0.0705,2.44,3.02,0.69,0.85,1.0,-1.0,-0.0777,-1.0
250,1.17,1.97,-0.55,-0.04,1.0,0.0,0.2247,-0.4,2.15,-1.09,2.15,1.0,-1.0,0.0705,2.6,3.18,0.85,1.01,1.0,-1.0,-0.0777,1.28,1.57,-0.93,-0.24,0.0,-1.0,0.1975,1.0
251,-0.56,1.99,-1.25,1.99,1.0,-1.0,0.0705,2.44,3.02,0.69,0.85,1.0,-1.0,-0.0777,1.12,1.41,-1.09,-0.4,0.0,-1.0,0.1975,-0.77,0.57,-1.91,-1.67,0.0,1.0,0.0604,1.0
252,1.9,2.48,0.15,0.31,1.0,-1.0,-0.0777,0.58,0.87,-1.63,-0.94,0.0,-1.0,0.1975,-1.31,0.03,-2.45,-2.21,0.0,1.0,0.0604,-2.45,1.44,-2.85,1.0,1.0,1.0,0.0657,1.0
253,-0.05,0.24,-2.26,-1.57,0.0,-1.0,0.1975,-1.94,-0.6,-3.08,-2.84,0.0,1.0,0.0604,-3.08,0.81,-3.48,0.37,1.0,1.0,0.0657,0.73,4.81,0.37,4.45,1.0,1.0,0.0475,1.0
254,-2.37,-1.03,-3.51,-3.27,0.0,1.0,0.0604,-3.51,0.38,-3.91,-0.06,1.0,1.0,0.0657,0.3,4.38,-0.06,4.02,1.0,1.0,0.0475,3.72,5.74,3.46,5.53,1.0,1.0,-0.2471,1.0
255,-4.0,-0.11,-4.4,-0.55,1.0,1.0,0.0657,-0.19,3.89,-0.55,3.53,1.0,1.0,0.0475,3.23,5.25,2.97,5.04,1.0,1.0,-0.2471,4.75,5.39,3.39,3.67,1.0,1.0,-0.0059,1.0
256,-0.71,3.37,-1.07,3.01,1.0,1.0,0.0475,2.71,4.73,2.45,4.52,1.0,1.0,-0.2471,4.23,4.87,2.87,3.15,1.0,1.0,-0.0059,2.9,4.71,2.76,4.08,1.0,1.0,-0.4224,1.0
257,2.23,4.25,1.97,4.04,1.0,1.0,-0.2471,3.75,4.39,2.39,2.67,1.0,1.0,-0.0059,2.42,4.23,2.28,3.6,1.0,1.0,-0.4224,4.04,5.39,2.73,4.5,1.0,1.0,1.1988,1.0
258,3.3,3.94,1.94,2.22,1.0,1.0,-0.0059,1.97,3.78,1.83,3.15,1.0,1.0,-0.4224,3.59,4.94,2.28,4.05,1.0,1.0,1.1988,4.01,4.44,2.53,4.13,1.0,1.0,-0.1333,1.0
259,1.44,3.25,1.3,2.62,1.0,1.0,-0.4224,3.06,4.41,1.75,3.52,1.0,1.0,1.1988,3.48,3.91,2.0,3.6,1.0,1.0,-0.1333,4.03,5.51,3.43,3.71,1.0,1.0,0.048,1.0
260,2.57,3.92,1.26,3.03,1.0,1.0,1.1988,2.99,3.42,1.51,3.11,1.0,1.0,-0.1333,3.54,5.02,2.94,3.22,1.0,1.0,0.048,3.53,5.06,2.95,4.55,1.0,1.0,-0.4484,-1.0
261,2.78,3.21,1.3,2.9,1.0,1.0,-0.1333,3.33,4.81,2.73,3.01,1.0,1.0,0.048,3.32,4.85,2.74,4.34,1.0,1.0,-0.4484,4.77,5.23,3.96,4.44,1.0,-1.0,-0.085,-1.0
262,3.16,4.64,2.56,2.84,1.0,1.0,0.048,3.15,4.68,2.57,4.17,1.0,1.0,-0.4484,4.6,5.06,3.79,4.27,1.0,-1.0,-0.085,4.96,5.16,1.4,1.84,1.0,-1.0,1.34,-1.0
263,3.13,4.66,2.55,4.15,1.0,1.0,-0.4484,4.58,5.04,3.77,4.25,1.0,-1.0,-0.085,4.94,5.14,1.38,1.82,1.0,-1.0,1.34,1.72,2.84,0.88,1.62,1.0,-1.0,-0.0146,1.0
264,4.5,4.96,3.69,4.17,1.0,-1.0,-0.085,4.86,5.06,1.3,1.74,1.0,-1.0,1.34,1.64,2.76,0.8,1.54,1.0,-1.0,-0.0146,1.35,2.92,-0.05,0.08,1.0,1.0,-0.1482,1.0
265,4.53,4.73,0.97,1.41,1.0,-1.0,1.34,1.31,2.43,0.47,1.21,1.0,-1.0,-0.0146,1.02,2.59,-0.38,-0.25,1.0,1.0,-0.1482,0.06,0.72,-0.66,0.4,1.0,1.0,0.2167,1.0
266,0.95,2.07,0.11,0.85,1.0,-1.0,-0.0146,0.66,2.23,-0.74,-0.61,1.0,1.0,-0.1482,-0.3,0.36,-1.02,0.04,1.0,1.0,0.2167,0.56,3.04,0.32,2.84,1.0,1.0,-0.1557,1.0
267,0.37,1.94,-1.03,-0.9,1.0,1.0,-0.1482,-0.59,0.07,-1.31,-0.25,1.0,1.0,0.2167,0.27,2.75,0.03,2.55,1.0,1.0,-0.1557,2.57,3.36,1.57,3.09,1.0,1.0,-0.0582,0.0
268,-0.94,-0.28,-1.66,-0.6,1.0,1.0,0.2167,-0.08,2.4,-0.32,2.2,1.0,1.0,-0.1557,2.22,3.01,1.22,2.74,1.0,1.0,-0.0582,2.66,3.43,1.87,2.36,1.0,0.0,-0.0054,0.0
269,-0.53,1.95,-0.77,1.75,1.0,1.0,-0.1557,1.77,2.56,0.77,2.29,1.0,1.0,-0.0582,2.21,2.98,1.42,1.91,1.0,0.0,-0.0054,1.42,3.19,0.1,2.95,1.0,0.0,0.1717,-1.0
270,1.59,2.38,0.59,2.11,1.0,1.0,-0.0582,2.03,2.8,1.24,1.73,1.0,0.0,-0.0054,1.24,3.01,-0.08,2.77,1.0,0.0,0.1717,2.49,4.17,1.38,4.07,1.0,-1.0,0.0713,-1.0
271,2.04,2.81,1.25,1.74,1.0,0.0,-0.0054,1.25,3.02,-0.07,2.78,1.0,0.0,0.1717,2.5,4.18,1.39,4.08,1.0,-1.0,0.0713,4.01,4.6,1.51,1.74,1.0,-1.0,-0.0473,-1.0
272,1.39,3.16,0.07,2.92,1.0,0.0,0.1717,2.64,4.32,1.53,4.22,1.0,-1.0,0.0713,4.15,4.74,1.65,1.88,1.0,-1.0,-0.0473,2.1,2.95,-0.36,0.03,0.0,-1.0,0.0432,-1.0
273,2.75,4.43,1.64,4.33,1.0,-1.0,0.0713,4.26,4.85,1.76,1.99,1.0,-1.0,-0.0473,2.21,3.06,-0.25,0.14,0.0,-1.0,0.0432,0.31,0.53,-1.65,-1.26,0.0,-1.0,-0.0675,0.0
274,4.29,4.88,1.79,2.02,1.0,-1.0,-0.0473,2.24,3.09,-0.22,0.17,0.0,-1.0,0.0432,0.34,0.56,-1.62,-1.23,0.0,-1.0,-0.0675,-0.95,0.62,-2.12,-0.94,0.0,0.0,0.2289,-1.0
275,2.65,3.5,0.19,0.58,0.0,-1.0,0.0432,0.75,0.97,-1.21,-0.82,0.0,-1.0,-0.0675,-0.54,1.03,-1.71,-0.53,0.0,0.0,0.2289,-0.6,1.3,-1.22,0.04,0.0,-1.0,-0.1694,1.0
276,0.97,1.19,-0.99,-0.6,0.0,-1.0,-0.0675,-0.32,1.25,-1.49,-0.31,0.0,0.0,0.2289,-0.38,1.52,-1.0,0.26,0.0,-1.0,-0.1694,0.55,1.32,-3.64,-3.59,0.0,1.0,0.4948,1.0
277,-0.13,1.44,-1.3,-0.12,0.0,0.0,0.2289,-0.19,1.71,-0.81,0.45,0.0,-1.0,-0.1694,0.74,1.51,-3.45,-3.4,0.0,1.0,0.4948,-3.43,-1.05,-4.0,-1.98,0.0,1.0,0.0632,1.0
278,-0.14,1.76,-0.76,0.5,0.0,-1.0,-0.1694,0.79,1.56,-3.4,-3.35,0.0,1.0,0.4948,-3.38,-1.0,-3.95,-1.93,0.0,1.0,0.0632,-1.64,-0.73,-3.53,-1.75,0.0,1.0,-0.1404,1.0
279,0.96,1.73,-3.23,-3.18,0.0,1.0,0.4948,-3.21,-0.83,-3.78,-1.76,0.0,1.0,0.0632,-1.47,-0.56,-3.36,-1.58,0.0,1.0,-0.1404,-1.26,0.67,-1.81,-0.24,0.0,1.0,0.0049,1.0
280,-3.38,-1.0,-3.95,-1.93,0.0,1.0,0.0632,-1.64,-0.73,-3.53,-1.75,0.0,1.0,-0.1404,-1.43,0.5,-1.98,-0.41,0.0,1.0,0.0049,-0.29,0.58,-2.7,-1.78,0.0,1.0,0.0076,1.0
281,-1.91,-1.0,-3.8,-2.02,0.0,1.0,-0.1404,-1.7,0.23,-2.25,-0.68,0.0,1.0,0.0049,-0.56,0.31,-2.97,-2.05,0.0,1.0,0.0076,-2.07,1.64,-2.11,1.35,1.0,1.0,-0.2409,1.0
282,-1.92,0.01,-2.47,-0.9,0.0,1.0,0.0049,-0.78,0.09,-3.19,-2.27,0.0,1.0,0.0076,-2.29,1.42,-2.33,1.13,1.0,1.0,-0.2409,1.22,2.26,0.84,2.26,1.0,1.0,-0.2672,0.0
283,-0.99,-0.12,-3.4,-2.48,0.0,1.0,0.0076,-2.5,1.21,-2.54,0.92,1.0,1.0,-0.2409,1.01,2.05,0.63,2.05,1.0,1.0,-0.2672,1.88,2.72,1.2,1.95,1.0,0.0,-0.016,0.0
284,-2.8,0.91,-2.84,0.62,1.0,1.0,-0.2409,0.71,1.75,0.33,1.75,1.0,1.0,-0.2672,1.58,2.42,0.9,1.65,1.0,0.0,-0.016,1.45,2.75,0.94,1.7,1.0,0.0,0.135,-1.0
285,0.66,1.7,0.28,1.7,1.0,1.0,-0.2672,1.53,2.37,0.85,1.6,1.0,0.0,-0.016,1.4,2.7,0.89,1.65,1.0,0.0,0.135,1.39,3.35,1.26,2.81,1.0,-1.0,-0.0331,1.0
286,1.44,2.28,0.76,1.51,1.0,0.0,-0.016,1.31,2.61,0.8,1.56,1.0,0.0,0.135,1.3,3.26,1.17,2.72,1.0,-1.0,-0.0331,2.44,3.3,0.2,0.34,1.0,1.0,0.0573,1.0
287,1.05,2.35,0.54,1.3,1.0,0.0,0.135,1.04,3.0,0.91,2.46,1.0,-1.0,-0.0331,2.18,3.04,-0.06,0.08,1.0,1.0,0.0573,0.07,1.5,-0.15,0.63,1.0,1.0,-0.0172,1.0
288,0.67,2.63,0.54,2.09,1.0,-1.0,-0.0331,1.81,2.67,-0.43,-0.29,1.0,1.0,0.0573,-0.3,1.13,-0.52,0.26,1.0,1.0,-0.0172,-0.02,2.05,-1.01,2.05,1.0,1.0,0.1148,1.0
289,1.4,2.26,-0.84,-0.7,1.0,1.0,0.0573,-0.71,0.72,-0.93,-0.15,1.0,1.0,-0.0172,-0.43,1.64,-1.42,1.64,1.0,1.0,0.1148,1.65,3.76,1.63,3.16,1.0,1.0,-0.0339,1.0
290,-1.1,0.33,-1.32,-0.54,1.0,1.0,-0.0172,-0.82,1.25,-1.81,1.25,1.0,1.0,0.1148,1.26,3.37,1.24,2.77,1.0,1.0,-0.0339,2.43,3.66,1.98,3.47,1.0,1.0,0.2915,-1.0
291,-1.08,0.99,-2.07,0.99,1.0,1.0,0.1148,1.0,3.11,0.98,2.51,1.0,1.0,-0.0339,2.17,3.4,1.72,3.21,1.0,1.0,0.2915,3.08,4.31,2.52,3.41,1.0,-1.0,-0.2522,-1.0
292,0.74,2.85,0.72,2.25,1.0,1.0,-0.0339,1.91,3.14,1.46,2.95,1.0,1.0,0.2915,2.82,4.05,2.26,3.15,1.0,-1.0,-0.2522,3.24,4.15,2.08,2.29,1.0,-1.0,-0.105,-1.0
293,1.73,2.96,1.28,2.77,1.0,1.0,0.2915,2.64,3.87,2.08,2.97,1.0,-1.0,-0.2522,3.06,3.97,1.9,2.11,1.0,-1.0,-0.105,2.38,3.73,1.61,2.29,1.0,-1.0,0.2387,-1.0
294,2.64,3.87,2.08,2.97,1.0,-1.0,-0.2522,3.06,3.97,1.9,2.11,1.0,-1.0,-0.105,2.38,3.73,1.61,2.29,1.0,-1.0,0.2387,2.45,3.1,1.07,1.7,1.0,-1.0,-0.0617,1.0
295,2.92,3.83,1.76,1.97,1.0,-1.0,-0.105,2.24,3.59,1.47,2.15,1.0,-1.0,0.2387,2.31,2.96,0.93,1.56,1.0,-1.0,-0.0617,1.67,2.32,-0.23,-0.15,0.0,1.0,0.1446,1.0
296,1.89,3.24,1.12,1.8,1.0,-1.0,0.2387,1.96,2.61,0.58,1.21,1.0,-1.0,-0.0617,1.32,1.97,-0.58,-0.5,0.0,1.0,0.1446,-0.85,1.89,-0.88,1.01,1.0,1.0,0.1781,-1.0
297,1.74,2.39,0.36,0.99,1.0,-1.0,-0.0617,1.1,1.75,-0.8,-0.72,0.0,1.0,0.1446,-1.07,1.67,-1.1,0.79,1.0,1.0,0.1781,1.18,3.26,1.17,3.12,1.0,-1.0,-0.4904,-1.0
298,1.11,1.76,-0.79,-0.71,0.0,1.0,0.1446,-1.06,1.68,-1.09,0.8,1.0,1.0,0.1781,1.19,3.27,1.18,3.13,1.0,-1.0,-0.4904,2.98,3.2,1.4,2.03,1.0,-1.0,0.6434,-1.0
299,-1.21,1.53,-1.24,0.65,1.0,1.0,0.1781,1.04,3.12,1.03,2.98,1.0,-1.0,-0.4904,2.83,3.05,1.25,1.88,1.0,-1.0,0.6434,1.85,1.99,-1.18,-0.18,0.0,-1.0,0.2638,-1.0
300,1.23,3.31,1.22,3.17,1.0,-1.0,-0.4904,3.02,3.24,1.44,2.07,1.0,-1.0,0.6434,2.04,2.18,-0.99,0.01,0.0,-1.0,0.2638,0.59,1.61,-0.41,1.61,1.0,-1.0,-0.1771,-1.0
301,3.28,3.5,1.7,2.33,1.0,-1.0,0.6434,2.3,2.44,-0.73,0.27,0.0,-1.0,0.2638,0.85,1.87,-0.15,1.87,1.0,-1.0,-0.1771,1.79,2.17,-3.0,-1.56,0.0,-1.0,0.4031,-1.0
302,2.59,2.73,-0.44,0.56,0.0,-1.0,0.2638,1.14,2.16,0.14,2.16,1.0,-1.0,-0.1771,2.08,2.46,-2.71,-1.27,0.0,-1.0,0.4031,-1.2,-1.17,-4.0,-2.21,0.0,-1.0,-0.0412,1.0
303,1.24,2.26,0.24,2.26,1.0,-1.0,-0.1771,2.18,2.56,-2.61,-1.17,0.0,-1.0,0.4031,-1.1,-1.07,-3.9,-2.11,0.0,-1.0,-0.0412,-1.98,-0.97,-3.66,-2.65,0.0,1.0,0.1721,1.0
304,2.06,2.44,-2.73,-1.29,0.0,-1.0,0.4031,-1.22,-1.19,-4.02,-2.23,0.0,-1.0,-0.0412,-2.1,-1.09,-3.78,-2.77,0.0,1.0,0.1721,-2.46,-0.36,-2.97,-1.1,0.0,1.0,-0.2468,1.0
305,-1.5,-1.47,-4.3,-2.51,0.0,-1.0,-0.0412,-2.38,-1.37,-4.06,-3.05,0.0,1.0,0.1721,-2.74,-0.64,-3.25,-1.38,0.0,1.0,-0.2468,-0.89,1.48,-1.05,0.93,1.0,1.0,-0.0152,1.0
306,-2.75,-1.74,-4.43,-3.42,0.0,1.0,0.1721,-3.11,-1.01,-3.62,-1.75,0.0,1.0,-0.2468,-1.26,1.11,-1.42,0.56,1.0,1.0,-0.0152,0.82,2.29,0.2,2.21,1.0,1.0,-0.2806,1.0
307,-3.64,-1.54,-4.15,-2.28,0.0,1.0,-0.2468,-1.79,0.58,-1.95,0.03,1.0,1.0,-0.0152,0.29,1.76,-0.33,1.68,1.0,1.0,-0.2806,1.71,3.2,0.78,3.05,1.0,1.0,0.1285,-1.0
308,-2.25,0.12,-2.41,-0.43,1.0,1.0,-0.0152,-0.17,1.3,-0.79,1.22,1.0,1.0,-0.2806,1.25,2.74,0.32,2.59,1.0,1.0,0.1285,2.61,4.87,2.44,4.59,1.0,-1.0,-0.3789,-1.0
309,-0.53,0.94,-1.15,0.86,1.0,1.0,-0.2806,0.89,2.38,-0.04,2.23,1.0,1.0,0.1285,2.25,4.51,2.08,4.23,1.0,-1.0,-0.3789,4.35,4.37,2.39,3.95,1.0,-1.0,0.5029,-1.0
